"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.91942091516182e-08,1.87366195757549,0.282,0.143,0.00063116317953266,"4","Arhgap18"
2.06792382836054e-08,0.848475879324255,0.653,0.541,0.000679995392479796,"4","Fbxl17"
2.11844392813817e-08,1.45208219008634,0.465,0.338,0.000696607916889673,"4","Stim1"
2.16972721797562e-08,0.721394340144263,0.682,0.58,0.000713471401086923,"4","Stag1"
2.2871865271071e-08,1.34966186346745,0.494,0.368,0.000752095545708627,"4","Cd2ap"
2.86748866923672e-08,1.11623135493149,0.329,0.166,0.000942916299105111,"4","Zfp36l1"
2.93798812973301e-08,0.687462794423358,0.7,0.631,0.000966098636700106,"4","Sf3b1"
3.30469450364799e-08,1.40871978557055,0.259,0.117,0.00108668269363457,"4","Smox"
3.37483119754975e-08,0.60558764626582,0.688,0.615,0.00110974574269028,"4","H3f3a"
3.82866119554895e-08,1.97402915099249,0.365,0.233,0.00125897866093236,"4","Abcc4"
4.42640363506997e-08,0.942687254450383,0.565,0.432,0.00145553430732006,"4","Stk3"
4.82397530981764e-08,1.12926490582833,0.541,0.425,0.00158626780112733,"4","Ahnak"
5.41366635089427e-08,1.07504187639483,0.529,0.419,0.00178017590616456,"4","Serbp1"
5.58848086274672e-08,1.83897038893923,0.365,0.238,0.001837660162097,"4","Pde10a"
5.65122626317151e-08,1.15508095320127,0.506,0.384,0.00185829273211869,"4","Lrp6"
5.71963257017382e-08,1.65945434191571,0.347,0.203,0.00188078677805026,"4","Sh3bgrl"
6.36701011891189e-08,1.17985410092448,0.518,0.407,0.0020936639374018,"4","Rplp1"
7.0623619357839e-08,1.46674304226603,0.441,0.331,0.00232231647534382,"4","Rps20"
7.12551650326155e-08,0.712308505666119,0.676,0.59,0.00234308359176749,"4","Nptn"
7.91258007703109e-08,1.34068869336553,0.459,0.345,0.00260189370673013,"4","Ubash3b"
8.3828221771789e-08,1.23284104900358,0.265,0.12,0.00275652341652174,"4","Zfp36l2"
9.0684979355974e-08,1.35631833910549,0.459,0.35,0.00298199417616249,"4","Slc3a2"
9.38037286786035e-08,0.861173222445689,0.635,0.564,0.00308454801013852,"4","Spop"
1.12595034713699e-07,2.05404083365688,0.329,0.202,0.00370246252649056,"4","AC144674.2"
1.2786636304309e-07,1.40728926416737,0.353,0.218,0.00420462961594594,"4","Skap2"
1.43380026502636e-07,0.916162978026747,0.612,0.562,0.00471476541148618,"4","Zmiz1"
1.47240704386661e-07,1.23146620190838,0.559,0.468,0.00484171608234657,"4","Pcnx1"
1.68667441220559e-07,0.455016539778393,0.8,0.653,0.00554629146965566,"4","Sorbs2"
2.05183139576478e-07,1.95130131086116,0.282,0.154,0.00674703717869331,"4","Elf1"
2.45770534065012e-07,1.27079629622428,0.282,0.143,0.00808167247165979,"4","Nedd9"
2.80136913509851e-07,2.00840236362752,0.282,0.156,0.00921174212694443,"4","Ift140"
3.14952923097277e-07,2.13083845984965,0.376,0.268,0.0103565969702078,"4","Pls3"
3.16342836381273e-07,2.71192288088727,0.288,0.176,0.0104023014887254,"4","Polr2m"
3.35917641654801e-07,0.706852657562665,0.676,0.663,0.0110459798105348,"4","Csnk1a1"
3.7545328124173e-07,1.19478165782615,0.518,0.421,0.0123460302470718,"4","Wdfy1"
4.66377931795995e-07,1.01800369881274,0.453,0.287,0.0153359055312477,"4","Aff1"
5.0135176765399e-07,0.715423364379665,0.7,0.613,0.0164859501757661,"4","Nsd3"
5.27013419814312e-07,0.991381061931945,0.524,0.413,0.017329782283754,"4","Itga1"
5.2719048487346e-07,0.614032444342093,0.671,0.525,0.017335604714094,"4","Pdzd2"
5.54925615121866e-07,1.02877743081558,0.576,0.491,0.0182476190020523,"4","Mef2a"
7.24003308272433e-07,1.54602562693234,0.412,0.306,0.0238074007859224,"4","Rps12"
8.65740635655703e-07,0.831623421837723,0.282,0.139,0.0284681493222665,"4","Mdfic"
1.00380032503719e-06,1.34951529891749,0.476,0.397,0.0330079660881981,"4","Ifnar1"
1.04885793619582e-06,1.34232936252821,0.465,0.359,0.0344895955159271,"4","Tmod3"
1.15644565295983e-06,0.938168017339528,0.535,0.416,0.0380274024062782,"4","Ldlrad4"
1.16876835053663e-06,1.85742836360419,0.359,0.257,0.0384326096706961,"4","Rps27"
1.24194273300091e-06,0.643696760015254,0.665,0.592,0.0408388028892689,"4","Arglu1"
1.34363012025952e-06,1.79396061677148,0.3,0.179,0.0441825892444937,"4","Svil"
1.53377397081528e-06,2.80972276504119,0.271,0.166,0.0504350894823189,"4","Rps6kl1"
1.67344900847546e-06,1.53834202945171,0.435,0.342,0.0550280237456984,"4","Stox2"
1.72383912003596e-06,0.35351616340197,0.994,0.99,0.0566850017841426,"4","AABR07000398.1"
1.74098877236893e-06,0.673732564249987,0.671,0.631,0.0572489338018075,"4","Strn3"
2.20848831937353e-06,0.960266084731621,0.571,0.462,0.0726217214059598,"4","Ptbp3"
2.34771958903378e-06,1.89812746832111,0.253,0.14,0.0772000632461978,"4","Tmem140"
2.35190237961726e-06,0.542005725053817,0.729,0.624,0.0773376059489543,"4","Tra2a"
2.68123080723612e-06,1.75212818224878,0.353,0.239,0.0881669126343453,"4","Tpk1"
2.68669202013686e-06,1.88783972450199,0.324,0.217,0.0883464936981603,"4","Plcg1"
2.73218059658025e-06,1.06353389002695,0.406,0.265,0.0898422945573483,"4","Gcnt2"
2.9837292818526e-06,1.29125943083796,0.447,0.336,0.0981139699751589,"4","Elf2"
3.11090100452114e-06,1.06808607284202,0.482,0.384,0.102295757731669,"4","Krcc1"
3.39447826174375e-06,1.16322944718415,0.441,0.325,0.11162062868092,"4","Arid5b"
3.46987052629028e-06,2.12585235699111,0.259,0.146,0.114099752516003,"4","Pik3r3"
3.56089262137784e-06,0.852529282209145,0.612,0.539,0.117092832068767,"4","Arhgef12"
3.68065558170113e-06,0.948275286409036,0.306,0.169,0.121030997493078,"4","Bace2"
3.72973019229264e-06,0.60721845092585,0.647,0.562,0.122644717913159,"4","Per3"
4.21362998567638e-06,1.29749333949512,0.453,0.36,0.138556794818997,"4","Git2"
4.22193998736816e-06,0.914519513160031,0.5,0.425,0.138830052604627,"4","Arpc2"
4.25923452760107e-06,1.39957250176559,0.282,0.163,0.140056408971106,"4","LOC103689965"
4.3758736757963e-06,1.00827916414539,0.382,0.24,0.14389185408121,"4","Myo10"
4.58911867835945e-06,0.576442982370531,0.7,0.635,0.150903989500494,"4","Fus"
4.97395325258096e-06,1.74772588575591,0.394,0.285,0.16355850480462,"4","Plcb1"
5.66808325993883e-06,1.09283115294502,0.488,0.395,0.186383581836569,"4","Stat5b"
6.1397281721302e-06,0.889659653119115,0.476,0.35,0.201892681484157,"4","Ttc28"
6.94721528344522e-06,1.32386565869712,0.418,0.314,0.228445280165529,"4","Filip1l"
7.31356348783864e-06,2.06990497143581,0.329,0.24,0.240491908170598,"4","Rpl12"
7.36212510406094e-06,2.67285913378198,0.271,0.175,0.242088759796836,"4","B3galnt1"
7.71589994030432e-06,0.887938289030704,0.547,0.473,0.253721937737027,"4","Rps2"
7.84962517210365e-06,0.948730231552873,0.459,0.326,0.258119224534284,"4","Id3"
8.61395048325381e-06,1.46380187078176,0.382,0.282,0.283252533740835,"4","Arpc1b"
9.57320790999795e-06,0.578591878633407,0.588,0.431,0.314795795704463,"4","Tgfbr2"
9.68523938823356e-06,1.01708574843312,0.518,0.456,0.318479726803284,"4","Agfg1"
9.73340096058361e-06,1.35891563492652,0.453,0.379,0.320063423786871,"4","Jak1"
9.91476331694234e-06,0.673564393682448,0.629,0.544,0.326027162151015,"4","Akt3"
1.03726023509428e-05,0.784820791708008,0.582,0.495,0.341082283106054,"4","Pan3"
1.04758500698857e-05,1.2345780240432,0.406,0.294,0.344477377848052,"4","Nr3c2"
1.05559799787559e-05,0.79877705552224,0.265,0.136,0.347112289641429,"4","Col15a1"
1.23787179547851e-05,1.2605388133482,0.435,0.372,0.407049382507198,"4","Gnai2"
1.39870719194871e-05,0.407160219126786,0.706,0.636,0.459936885928493,"4","Agap1"
1.41044573816161e-05,1.14209820546302,0.435,0.357,0.463796872079683,"4","Sdcbp"
1.41499721755913e-05,1.44977391361225,0.365,0.274,0.46529353504997,"4","H3f3c"
1.46830608083254e-05,2.32576801925646,0.253,0.156,0.482823088560164,"4","RT1-A2"
1.55437581551506e-05,0.770388382774307,0.459,0.315,0.511125399415816,"4","Wwc2"
1.56773371122178e-05,0.464539263913237,0.888,0.869,0.515517876261059,"4","Tmsb4x"
1.58936536015106e-05,1.01725726231607,0.441,0.342,0.522631011378472,"4","Nfatc3"
1.87178447376858e-05,1.02605146461925,0.465,0.377,0.615498888509322,"4","Stim2"
1.87408118927549e-05,0.806878279432538,0.571,0.52,0.616254117469458,"4","Fyn"
1.97464593812034e-05,0.690294634944212,0.582,0.525,0.649322823832111,"4","Fto"
2.25798143975573e-05,1.25229357071509,0.424,0.342,0.742492036834878,"4","Asap1"
2.28463169303685e-05,0.873151164579475,0.529,0.446,0.751255439621307,"4","Rps23"
2.33995688371233e-05,0.622868240646965,0.659,0.605,0.769448022071126,"4","Kmt2e"
2.42579702491281e-05,0.808482946273793,0.547,0.455,0.79767483570208,"4","Rpl23"
2.49223375558357e-05,1.31086749556078,0.335,0.225,0.819521225848544,"4","Golim4"
2.50398363024396e-05,0.439073799921393,0.776,0.691,0.82338493713312,"4","Rbms1"
2.78438069087874e-05,1.28611243439029,0.453,0.39,0.915587902581656,"4","Ndrg1"
3.06016599750231e-05,1.03572013551511,0.318,0.201,1,"4","Tmpo"
3.42819148979646e-05,1.02567242193235,0.465,0.383,1,"4","Nck1"
3.56241199796814e-05,1.70035595878752,0.294,0.197,1,"4","Lap3"
3.71375893130703e-05,1.3047214279613,0.376,0.292,1,"4","RT1-CE4"
3.72896831984065e-05,0.715825142482731,0.535,0.459,1,"4","LOC100359583"
3.76264228458092e-05,1.44894694233705,0.465,0.406,1,"4","Plpp1"
3.93186258761141e-05,1.12445066484765,0.506,0.432,1,"4","Pik3c2a"
4.32319733638577e-05,1.06890393116965,0.4,0.302,1,"4","LOC100909712"
4.34461780824033e-05,1.1233174821959,0.465,0.396,1,"4","Ece1"
4.54169816877222e-05,1.23390342992043,0.424,0.337,1,"4","Rps6ka3"
5.44657786534171e-05,1.21298498084592,0.418,0.329,1,"4","Cdk19"
6.13136213226172e-05,1.04459254915899,0.459,0.392,1,"4","Scp2"
7.22479995723499e-05,1.31367229650833,0.394,0.319,1,"4","Cpd"
7.59183311987256e-05,3.27879813630224,0.259,0.177,1,"4","Cdh13"
7.83309015973969e-05,0.829138576704414,0.559,0.5,1,"4","Ptk2"
7.91423495673487e-05,0.7604448981733,0.335,0.205,1,"4","Lamb2"
8.51939866686254e-05,2.24036020151723,0.253,0.166,1,"4","Lnx2"
8.62315925101894e-05,1.20622174315265,0.412,0.35,1,"4","Pdcd4"
8.96822555610025e-05,1.47122303038599,0.282,0.185,1,"4","Ifi44"
9.14399025325652e-05,1.00631356728553,0.276,0.167,1,"4","Il17rd"
9.51852243274895e-05,1.65792634000643,0.306,0.22,1,"4","Mgat1"
9.56543193518045e-05,1.37165677825406,0.3,0.198,1,"4","Prkd1"
0.000109202763338548,1.09962915400644,0.506,0.447,1,"4","Dcaf6"
0.000118070581542631,0.902180227944177,0.518,0.466,1,"4","Micu2"
0.000125307828405248,1.15924069149636,0.3,0.208,1,"4","Phactr2"
0.000126323173358026,0.875437478984779,0.535,0.503,1,"4","Osbpl1a"
0.000142410964212378,0.459419489820745,0.718,0.658,1,"4","Zfand3"
0.000142911869698529,0.300446322031223,0.912,0.785,1,"4","App"
0.000143995871075059,0.661284571208002,0.606,0.555,1,"4","Pnn"
0.000144197029395229,1.53488901228813,0.259,0.165,1,"4","Adamts10"
0.00014520325867331,0.504907502038819,0.7,0.694,1,"4","Ktn1"
0.000153391724912959,1.92307812707796,0.271,0.185,1,"4","AABR07062583.1"
0.000160682383653682,1.20807233469404,0.429,0.376,1,"4","Sos1"
0.000162721472548714,0.479190502111805,0.688,0.645,1,"4","Dlc1"
0.00017156110003407,0.340037426623168,0.718,0.66,1,"4","Eif1"
0.000175233090612876,1.21072078750213,0.406,0.338,1,"4","Pced1b"
0.000176982523910453,1.16220450074059,0.424,0.352,1,"4","Map3k3"
0.000191713435865065,0.748813916612796,0.371,0.251,1,"4","Suclg2"
0.000194755424857322,1.39257745732381,0.335,0.25,1,"4","Fam53b"
0.000224632441921202,0.771490363197802,0.482,0.388,1,"4","Ctnna1"
0.000225545449032779,0.125407589118061,0.112,0.263,1,"4","Pcbd1"
0.000226879880399697,1.52269392638945,0.365,0.306,1,"4","Rps28"
0.000235589718448349,0.891534517112285,0.335,0.254,1,"4","Ralgps2"
0.000253954250695018,2.20930666403876,0.253,0.175,1,"4","Zfp423"
0.000258815685106475,1.58457170305753,0.318,0.245,1,"4","Sybu"
0.000266531279139774,0.945913507795043,0.471,0.404,1,"4","Iqgap1"
0.00027977641194458,0.676624156861136,0.518,0.477,1,"4","Capza2"
0.000282157913305963,1.56770734328086,0.253,0.167,1,"4","Pnp"
0.000297359173427689,0.731736015017282,0.553,0.53,1,"4","Rock2"
0.000299724358442777,0.581524026942566,0.371,0.244,1,"4","Rreb1"
0.000307356234319041,1.06965629427708,0.412,0.365,1,"4","Actr3"
0.000311496987462596,1.4844723446903,0.271,0.185,1,"4","Bbs7"
0.000316535210064544,1.53200251313733,0.259,0.172,1,"4","Gpd2"
0.000355468012856422,1.13786143802744,0.412,0.359,1,"4","Sh3glb1"
0.000383128505467831,0.353115028938408,0.694,0.622,1,"4","Tbc1d5"
0.000389757587479608,1.00678261334607,0.471,0.407,1,"4","Gmds"
0.00039394356289337,1.20939012268726,0.318,0.232,1,"4","Msantd2"
0.000404396441629064,1.58435740065306,0.312,0.231,1,"4","Pfkfb3"
0.000414713970829538,1.10623187280108,0.412,0.354,1,"4","Fgfr1op2"
0.000446904214268997,0.567609487643354,0.618,0.581,1,"4","Arid1b"
0.00045752104702128,0.527693253255407,0.588,0.537,1,"4","Pdlim5"
0.000459523894768085,0.540682651059633,0.606,0.575,1,"4","Birc6"
0.000476891244880894,0.891570274805657,0.453,0.394,1,"4","Rpl29"
0.000488247043950467,0.405863124402291,0.535,0.405,1,"4","Uaca"
0.000502236767166348,0.11721337149979,0.124,0.271,1,"4","Rgs10"
0.000516299538688429,0.514514387722467,0.659,0.63,1,"4","Herc1"
0.000527856411128954,1.32654085787962,0.341,0.262,1,"4","LOC498154"
0.000567767574628209,1.0174178402352,0.447,0.393,1,"4","Spred1"
0.000569376601078739,1.16791880713657,0.418,0.367,1,"4","Rps24"
0.00057192387724643,0.661331572562475,0.529,0.47,1,"4","Ubr2"
0.000579999748302194,0.333319254363612,0.794,0.75,1,"4","Tacc2"
0.00058771083250097,0.416176717863198,0.553,0.401,1,"4","Foxo1"
0.000607195842546612,0.539720197262418,0.588,0.566,1,"4","Itgb1"
0.000640216150923669,1.45657215749662,0.312,0.242,1,"4","Tbc1d8"
0.000678050279823659,1.4077800269702,0.335,0.268,1,"4","Unc13b"
0.000687600358728088,0.871672457766562,0.435,0.391,1,"4","Rac1"
0.000735235160608259,0.770655189159208,0.512,0.469,1,"4","R3hdm1"
0.0007603648301752,0.860359365827861,0.518,0.486,1,"4","Mtdh"
0.000763507566719105,1.25024705221135,0.4,0.353,1,"4","Grb10"
0.000772298253345949,1.36295352464352,0.276,0.194,1,"4","Cflar"
0.000805207506069492,0.894668755016466,0.453,0.401,1,"4","Ccny"
0.000825584577562861,0.674000966790704,0.5,0.475,1,"4","Psma3l"
0.000841125109494247,0.280810880371643,0.871,0.766,1,"4","Map4"
0.000853056469830141,0.557870890010123,0.535,0.46,1,"4","Phlpp1"
0.000866125494216015,0.826393029615027,0.471,0.424,1,"4","Zfp407"
0.000903593806856429,0.655949919001858,0.259,0.16,1,"4","Peli2"
0.000922290336973503,1.74346452840464,0.306,0.242,1,"4","Hecw2"
0.000925279858377973,1.0920187193917,0.371,0.304,1,"4","Mtmr12"
0.000931771246248733,1.10878940514431,0.4,0.352,1,"4","Rps4x.1"
0.00093394635651035,0.967065092425402,0.441,0.389,1,"4","Fam76b"
0.000937098630723865,0.488341008614821,0.529,0.459,1,"4","Pam"
0.000957053426762572,1.90969653626327,0.282,0.224,1,"4","RGD1311739"
0.00100672048516773,0.552216880937601,0.365,0.252,1,"4","AABR07073181.1"
0.00102980011607667,1.61369853055465,0.306,0.243,1,"4","Sem1"
0.001078293063346,1.007574205203,0.418,0.372,1,"4","AABR07032135.1"
0.00114543590264018,0.862986782711586,0.471,0.442,1,"4","Mrps28"
0.00115873303698309,0.58548004279131,0.524,0.481,1,"4","Rplp0"
0.00115993459030272,1.44385679113573,0.353,0.29,1,"4","Cyth1"
0.00127878819794584,1.04781759100574,0.429,0.397,1,"4","Rpl15"
0.00128428486523778,1.05229792235815,0.471,0.442,1,"4","Map4k3"
0.00132801116975634,0.137382498861377,0.124,0.259,1,"4","Ero1a"
0.00138275655434975,0.97369270920619,0.406,0.363,1,"4","Rps5"
0.00140003632204744,1.1493766613848,0.353,0.31,1,"4","Acsl5"
0.00140162623105759,0.954836312869885,0.406,0.368,1,"4","Ddx3x"
0.00142765559157022,1.06977896815371,0.465,0.451,1,"4","Smc1a"
0.0015738047129812,1.28564613620616,0.359,0.318,1,"4","Rab11a"
0.00159525243089671,0.889473811398871,0.435,0.373,1,"4","Tmcc3"
0.00160603817142994,0.48268373266758,0.576,0.519,1,"4","Sik3"
0.00167877430136273,0.763066939753786,0.482,0.451,1,"4","Pum1"
0.00173624321431587,0.571116191714435,0.465,0.37,1,"4","Nav2"
0.00187158367166448,0.23082197161208,0.129,0.262,1,"4","Nop10"
0.00189299488659137,0.194592635113146,0.729,0.603,1,"4","Nfia"
0.00194426344033657,0.617922150968127,0.559,0.575,1,"4","Gtf2i"
0.00198912476946044,0.424602059990065,0.594,0.545,1,"4","Rpl19"
0.00199123113915496,0.370057145139505,0.688,0.709,1,"4","Tnrc6b"
0.00203447338054124,0.95577158556699,0.412,0.388,1,"4","Cnbp"
0.00208400021619507,1.4900812716499,0.329,0.287,1,"4","Nol7"
0.00222333885592418,0.651269438901152,0.547,0.505,1,"4","Ifi27"
0.00235739301971236,0.358949317748601,0.682,0.665,1,"4","Pnisr"
0.00236979548513991,0.667106333578702,0.471,0.435,1,"4","Eif4a2"
0.00237362625488207,0.574779116410974,0.541,0.502,1,"4","Sbf2"
0.00239134380470322,0.241298727758447,0.129,0.259,1,"4","LOC100360117"
0.00245582339431849,0.364332592081257,0.653,0.662,1,"4","Wnk1"
0.00246128273154604,1.12713559430636,0.394,0.348,1,"4","Dennd4c"
0.0025584003727676,0.916345170491962,0.4,0.369,1,"4","Tmed10"
0.00261398709663903,0.336077065074069,0.147,0.287,1,"4","Tomm7"
0.00283260408607024,0.170821607245815,0.124,0.25,1,"4","Rogdi"
0.00283620752825809,1.15459436772791,0.388,0.343,1,"4","N4bp1"
0.00297819309215155,1.66833067191427,0.259,0.196,1,"4","Ppp1r13b"
0.00309403595757618,0.740847594482483,0.476,0.429,1,"4","Xrn1"
0.00316479576625843,0.979702045125636,0.418,0.375,1,"4","Kdm6a"
0.00319673811726195,0.735899792892644,0.476,0.433,1,"4","Arid2"
0.00327213211895967,2.06377854229836,0.253,0.195,1,"4","AABR07044049.1"
0.00357769458660365,0.585032740224126,0.541,0.516,1,"4","Atf7"
0.00366731804696463,0.59543842651251,0.518,0.496,1,"4","Hnrnph1"
0.00381275628984543,1.38223693959238,0.312,0.256,1,"4","Slc25a40"
0.00397181621067081,0.235845869234472,0.771,0.733,1,"4","Zfp629"
0.00408568948712397,1.31667500542823,0.271,0.211,1,"4","RT1-T24-4"
0.00412718547921152,0.114388125092123,0.141,0.266,1,"4","Uhrf1bp1l"
0.00413592159851099,0.569132303219509,0.541,0.498,1,"4","Faf1"
0.00422065356695405,1.0242653337347,0.418,0.39,1,"4","Dmtf1"
0.00425042573834395,0.123090090660379,0.129,0.25,1,"4","Rnh1"
0.00433769996329166,1.09829358276746,0.429,0.412,1,"4","Fut8"
0.00438820255861712,0.396952562972715,0.129,0.255,1,"4","Atox1"
0.00454949697901699,0.915818027367155,0.418,0.39,1,"4","Rpl7"
0.00461846058983532,0.597415503965496,0.471,0.429,1,"4","Mib1"
0.00461970943139482,0.318927826016064,0.147,0.277,1,"4","Dpagt1"
0.00473701488350271,0.796878907302112,0.471,0.456,1,"4","Sec63"
0.00490935303872927,1.11445057965183,0.347,0.306,1,"4","Atrnl1"
0.00492755877457184,0.355708104825406,0.141,0.268,1,"4","Tbc1d9b"
0.0052363570961628,1.56832008446155,0.282,0.228,1,"4","Insr"
0.00525467145657806,1.4508028022919,0.3,0.246,1,"4","RGD1359290"
0.00527881661853956,0.665990231356216,0.341,0.258,1,"4","Creb3l2"
0.00529663528725592,0.620243143916948,0.541,0.568,1,"4","Hectd1"
0.00532290725780317,1.47893277784019,0.259,0.201,1,"4","C2cd2"
0.00538851064047127,0.648203725257058,0.5,0.468,1,"4","Nedd4l"
0.00544970640865881,0.641331714945503,0.529,0.541,1,"4","Cfdp1"
0.00550671391430858,1.85088125882165,0.259,0.209,1,"4","Cacnb2"
0.00551893524905222,1.11150907553655,0.371,0.337,1,"4","Rps3"
0.00557880093970086,0.284976760780933,0.147,0.274,1,"4","Psma1"
0.00559353287344882,1.87070427433574,0.259,0.208,1,"4","Sh3bp5"
0.0056072885432058,1.06737211672407,0.353,0.321,1,"4","Smad1"
0.00564415476025304,1.68734904229548,0.265,0.209,1,"4","Herc6"
0.00565067105462852,0.219747926376732,0.141,0.262,1,"4","Znfx1"
0.00571308508474504,0.691155743061001,0.494,0.481,1,"4","Fubp1"
0.00586971513038364,0.674807744760764,0.524,0.514,1,"4","Usp15"
0.00590803536379265,0.166949606369805,0.141,0.258,1,"4","Gna13"
0.00596672421478312,0.19914193276714,0.153,0.282,1,"4","Rnaseh2a"
0.00603223427846989,0.384319226369409,0.618,0.631,1,"4","Srsf2"
0.00610180435458287,1.50011384097365,0.288,0.243,1,"4","Taok2"
0.006332977669888,0.844296124876224,0.429,0.403,1,"4","Kmt5b"
0.00651549453299553,0.74859343527225,0.294,0.224,1,"4","Sh2d3c"
0.00653279233343701,1.99825357813401,0.265,0.224,1,"4","Dysf"
0.00695151678966043,1.04614037938955,0.353,0.323,1,"4","Psma6"
0.00700190188839429,1.27120658904087,0.259,0.197,1,"4","Hif1a"
0.00700219630983092,1.37855410604103,0.271,0.218,1,"4","Fam241a"
0.00707562204913794,0.594725874462612,0.535,0.523,1,"4","Wac"
0.00713652745423477,0.590731107808464,0.512,0.519,1,"4","Rpl14"
0.00713829351821266,0.416399667629814,0.153,0.284,1,"4","Pdzd8"
0.00720770789782384,0.374088015711662,0.429,0.327,1,"4","Ghr"
0.00732876772811016,0.106690084564021,0.165,0.294,1,"4","Cct7"
0.00746749805449485,0.340468189431965,0.182,0.316,1,"4","Dad1"
0.0078013637158366,0.529590624706011,0.653,0.729,1,"4","Spag9"
0.00789580746986787,0.989811539068099,0.306,0.238,1,"4","Ddit4"
0.00790612267629076,0.844671737337839,0.376,0.331,1,"4","Fchsd2"
0.00793730659561668,0.958283392160351,0.376,0.352,1,"4","Crip2"
0.00808174399410907,0.640114601006614,0.482,0.48,1,"4","Eif3a"
0.00814981732766083,0.10168749551873,0.159,0.28,1,"4","Lpcat3"
0.00828861407496317,1.10467921611575,0.294,0.235,1,"4","Cp"
0.00833677930458939,0.487733097552008,0.559,0.539,1,"4","Kmt2c"
0.00839667741998362,0.66444312899006,0.4,0.355,1,"4","Grk5"
0.00845411460814777,0.390818310894629,0.153,0.281,1,"4","Camk2g"
0.00847410773648479,0.267031951638738,0.147,0.268,1,"4","Cplx1"
0.00847591081599113,0.16010699222951,0.141,0.256,1,"4","Zmym5"
0.00853471333168173,0.170955900445885,0.2,0.344,1,"4","Clpx"
0.0087398846534219,1.48717733877886,0.3,0.266,1,"4","Ldhb"
0.00874228844662406,0.168444562663527,0.141,0.259,1,"4","Nceh1"
0.00887783694238293,1.27478173651451,0.324,0.286,1,"4","Tut7"
0.00906654478857692,0.309667753020205,0.182,0.318,1,"4","Eif4b"
0.00908391116844802,0.573762641090503,0.524,0.509,1,"4","Ascc3"
0.00914450601150963,0.669686316070217,0.488,0.478,1,"4","Cbx3"
0.00915288072461021,0.615969042766776,0.465,0.439,1,"4","Ddx46"
0.00937873789319041,0.887048382231388,0.376,0.341,1,"4","Cr1l"
0.00942625039614203,0.971616851642369,0.406,0.383,1,"4","LOC108352650"
0.00971695227716599,0.832472344561338,0.435,0.413,1,"4","Rps15"
0.00979123106694705,0.286823372933951,0.718,0.662,1,"4","Exoc4"
0.00999246972123735,0.837919113902406,0.412,0.393,1,"4","Rpl18a"
5.20833114601955e-90,2.97096537907246,0.964,0.332,1.71265553074561e-85,"5","Hsp90aa1"
1.98334320984733e-81,2.78140714475957,0.993,0.431,6.52182747694096e-77,"5","Tubb2b"
1.61776564310288e-79,2.58899248506468,0.993,0.477,5.3196987642152e-75,"5","Hspa8"
9.79397641135324e-76,2.53475307215243,0.943,0.341,3.22055326334529e-71,"5","LOC108351137.1"
1.45229145588898e-75,3.13390334707095,0.814,0.229,4.77556999439973e-71,"5","Maged1"
2.09061153942921e-75,2.53920881071461,0.943,0.327,6.87455792510508e-71,"5","Psmb5"
2.25351392949027e-75,2.50772283904524,0.986,0.44,7.41022985434286e-71,"5","Gnas.1"
7.00782334842011e-75,2.32387818619169,1,0.663,2.30438255166098e-70,"5","Ubb"
1.26923769146387e-74,2.74841757166264,0.879,0.279,4.17363430084063e-70,"5","Psmc5"
1.89679106655292e-74,2.07807896959726,1,0.916,6.23721806414597e-70,"5","Tuba1a"
1.03304214727986e-73,2.54052988735274,0.964,0.431,3.39695249290036e-69,"5","Ubc"
1.93276403670023e-73,2.79073184341936,0.893,0.288,6.35550798188138e-69,"5","Ndufb8"
2.46403774310209e-73,2.37208380934325,1,0.497,8.10249531064261e-69,"5","Tubb2a"
2.84221902844426e-72,2.47238885227849,0.957,0.367,9.34606883123325e-68,"5","Mgst3"
3.28007783140661e-72,2.12030126194969,1,0.77,1.07858799330144e-67,"5","Tubb5"
3.63853410627032e-72,2.45448800959672,0.95,0.387,1.19645917016487e-67,"5","Tubb4b"
5.49781630808738e-71,2.367888717026,0.957,0.372,1.80784693658837e-66,"5","Atp6v1b2"
3.37386275922026e-70,2.43165466342599,0.886,0.295,1.1094272911144e-65,"5","Rpl23a"
5.74861306710249e-70,2.29015960564918,0.986,0.536,1.89031643485531e-65,"5","LOC100361457"
5.8349280059504e-70,2.2501797230061,0.979,0.496,1.91869937619667e-65,"5","Tuba1b"
1.17884972816548e-69,2.31984990093518,1,0.579,3.87641156112655e-65,"5","Tubb3"
1.72109851428827e-69,2.59359148242354,0.907,0.345,5.65948824453412e-65,"5","Ckb"
1.82085780110296e-69,2.31928464010723,0.971,0.419,5.98752670736687e-65,"5","Pgk1"
2.32531153599252e-69,2.52153816211608,0.9,0.298,7.6463219238042e-65,"5","Rgs4"
5.89885728502749e-69,3.10716963182239,0.75,0.189,1.93972124103559e-64,"5","Psmb4"
8.38195216924251e-69,2.25069291656809,0.971,0.512,2.75623733181201e-64,"5","Atp5f1b"
2.71646503716294e-68,2.20041043592712,1,0.607,8.93255198170288e-64,"5","Slc25a4"
1.04050601521559e-67,2.49052939437141,0.907,0.338,3.42149592983343e-63,"5","Eno1"
1.29069207077272e-66,2.50914447675285,0.893,0.324,4.24418273632192e-62,"5","LOC108351137"
2.20997398529253e-66,2.42629580235157,0.893,0.314,7.26705745583741e-62,"5","Pgam1"
2.54038604060235e-66,2.59855499308316,0.871,0.311,8.35355141731271e-62,"5","Eef2"
